Year,Rk,Name,YoB,Votes,X.vote,HOFm,HOFs,Yrs,WAR,WAR7,JAWS,Jpos,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS.Plus,W,L,ERA,ERA.Plus,WHIP,G.1,GS,SV,IP,H.1,HR.1,BB.1,SO,PosSummary,Runoff,Special,NumBallots,VeteransCommittee,NegroLeagues,position,method
1971,47,Vic Wertz,2nd,2,0.60%,35,26,17,24.8,19.4,22.1,55.4,1862,6099,867,1692,266,1178,9,828,0.277,0.364,0.469,0.833,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*9*37/8,0,0,360,0,0,RF,0
1971,48,Bill Bruton,1st,1,0.30%,20,14,12,23.5,17.6,20.6,54.8,1610,6056,937,1651,94,545,207,482,0.273,0.328,0.393,0.72,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*8/7,0,0,360,0,0,CF,0
1970,1,Lou Boudreau,10th,232,77.30%,89,34,15,59.1,45.9,52.5,52.1,1646,6029,861,1779,68,789,51,796,0.295,0.38,0.415,0.795,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*65/342,0,0,300,0,0,SS,1
1970,2,Ralph Kiner,8th,167,55.70%,136,34,10,46.2,41.3,43.7,50.7,1472,5205,971,1451,369,1015,22,1011,0.279,0.398,0.548,0.946,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*783,0,0,300,0,0,LF,0
1970,3,Gil Hodges,2nd,145,48.30%,83,32,18,40.7,31.8,36.2,51.5,2071,7030,1105,1921,370,1274,63,943,0.273,0.359,0.487,0.846,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*3275/948,0,0,300,0,0,1B,0
1970,4,Early Wynn,2nd,140,46.70%,141,44,23,56.2,37,46.6,57.9,796,1704,136,365,17,173,1,141,0.214,0.274,0.285,0.559,54,300,244,3.54,107,1.329,691,612,15,4564,4291,338,1775,2334,*1,0,0,300,0,0,P,0
1970,5,Enos Slaughter,5th,133,44.30%,90,41,19,51.3,33.1,42.2,55.4,2380,7946,1247,2383,169,1304,71,1018,0.3,0.382,0.453,0.834,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O,0,0,300,1,0,OF,4
1970,6,Johnny Mize,8th,126,42.00%,175,47,15,67.8,46.8,57.3,51.5,1884,6443,1118,2011,359,1337,28,856,0.312,0.397,0.562,0.959,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*3/O,0,0,300,1,0,1B,4
1970,7,Marty Marion,9th,120,40.00%,57,17,13,29.6,25.1,27.4,52.1,1572,5506,602,1448,36,624,35,470,0.263,0.323,0.345,0.668,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*6/5,0,0,300,0,0,SS,0
1970,8,Red Schoendienst,2nd,97,32.30%,110,30,19,39,28.5,33.7,54.4,2216,8479,1223,2449,84,773,89,606,0.289,0.337,0.387,0.724,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*4765/8,0,0,300,1,0,2B,4
1970,9,Pee Wee Reese,6th,97,32.30%,100,39,16,63.1,39.6,51.4,52.1,2166,8058,1338,2170,126,885,232,1210,0.269,0.366,0.377,0.743,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*65,0,0,300,1,0,SS,4
1970,10,George Kell,6th,90,30.00%,90,29,15,34.5,25.7,30.1,53.4,1795,6702,881,2054,78,870,51,621,0.306,0.367,0.414,0.781,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*53/749,0,0,300,1,0,3B,4
1970,11,Allie Reynolds,9th,89,29.70%,110,33,13,22.8,19.2,21,57.9,475,857,56,140,1,79,1,61,0.163,0.223,0.198,0.422,18,182,107,3.3,109,1.386,434,309,49,2492.1,2193,133,1261,1423,*1,0,0,300,0,0,P,0
1970,12,Johnny Vander Meer,11th,88,29.30%,33,12,13,23.8,23.6,23.7,57.9,382,685,58,104,1,26,1,41,0.152,0.2,0.18,0.379,6,119,121,3.44,107,1.393,346,286,2,2104.2,1799,100,1132,1294,*1,0,0,300,0,0,P,0
1970,13,Hal Newhouser,7th,80,26.70%,140,34,17,58.6,49.6,54.1,57.9,492,999,71,201,2,81,3,89,0.201,0.267,0.233,0.5,36,207,150,3.06,130,1.311,488,374,26,2993,2674,136,1249,1796,*1,0,0,300,1,0,P,4
1970,14,Phil Rizzuto,8th,79,26.30%,87,23,13,38.1,31.9,35,52.1,1661,5816,877,1588,38,563,149,651,0.273,0.351,0.355,0.706,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*6/4,0,0,300,1,0,SS,4
1970,15,Joe Gordon,12th,79,26.30%,88,31,11,54,43.3,48.6,54.4,1566,5707,914,1530,253,975,89,759,0.268,0.357,0.466,0.822,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*43/6,0,0,300,1,0,2B,4
1970,16,Bob Lemon,6th,75,25.00%,118,34,15,45.9,37,41.4,57.9,615,1183,148,274,37,147,2,93,0.232,0.288,0.386,0.674,82,207,128,3.23,119,1.337,460,350,22,2850,2559,180,1251,1277,*1/859,0,0,300,0,0,P,0
1970,17,Bobby Doerr,11th,75,25.00%,96,41,14,47.4,34.1,40.7,54.4,1865,7093,1094,2042,223,1247,54,809,0.288,0.362,0.461,0.823,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*4,0,0,300,1,0,2B,4
1970,18,Tommy Henrich,10th,62,20.70%,54,27,11,33.6,26.5,30.1,55.4,1284,4603,901,1297,183,795,37,712,0.282,0.382,0.491,0.873,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O3,0,0,300,0,0,OF,0
1970,19,Al Dark,5th,55,18.30%,51,26,14,39.6,31,35.3,52.1,1828,7219,1064,2089,126,757,59,430,0.289,0.333,0.411,0.744,98,0,0,18,33,2,1,1,0,1,1,1,1,0,*6*57/4391,0,0,300,0,0,SS,0
1970,20,Phil Cavarretta,7th,51,17.00%,42,22,22,31.8,24,27.9,51.5,2030,6754,990,1977,95,920,65,820,0.293,0.372,0.416,0.788,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*3*O,0,0,300,0,0,1B,0
1970,21,Duke Snider,1st,51,17.00%,152,47,18,63.1,48.1,55.6,54.8,2143,7161,1259,2116,407,1333,99,971,0.295,0.38,0.54,0.919,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*897,0,0,300,0,0,CF,0
1970,22,Bucky Walters,13th,29,9.70%,104,27,19,52,42.1,47,57.9,715,1966,227,477,23,234,12,114,0.243,0.286,0.344,0.63,69,198,160,3.3,116,1.324,428,398,4,3104.2,2990,155,1121,1107,*15/4O,0,0,300,0,0,P,0
1970,23,Dom DiMaggio,6th,15,5.00%,64,28,11,29.8,25,27.4,54.8,1399,5640,1046,1680,87,618,100,750,0.298,0.383,0.419,0.802,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O,0,0,300,0,0,OF,0
1970,24,Ewell Blackwell,3rd,14,4.70%,38,10,10,24.5,25.6,25,57.9,237,443,31,77,1,22,0,12,0.174,0.196,0.212,0.408,10,82,78,3.3,120,1.296,236,169,11,1321,1150,67,562,839,1,0,0,300,0,0,P,0
1970,25,Bobo Newsom,8th,12,4.00%,69,23,20,42,32.6,37.3,57.9,609,1337,86,253,1,102,1,17,0.189,0.2,0.217,0.417,10,211,222,3.98,107,1.463,600,483,21,3759.1,3769,206,1732,2082,*1,0,0,300,0,0,P,0
1970,26,Richie Ashburn,3rd,11,3.70%,112,41,15,60.2,42.9,51.6,54.8,2189,8365,1322,2574,29,586,234,1198,0.308,0.396,0.382,0.778,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*879/4,0,0,300,1,0,CF,4
1970,27,Mickey Vernon,5th,10,3.30%,72,33,20,30.1,23.6,26.8,51.5,2409,8731,1196,2495,172,1311,137,955,0.286,0.359,0.428,0.787,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*3/79,0,0,300,0,0,1B,0
1970,28,Johnny Sain,5th,9,3.00%,55,17,11,27.3,28.8,28.1,57.9,433,774,69,190,3,101,0,24,0.245,0.27,0.304,0.574,58,139,116,3.49,107,1.3,412,245,51,2125.2,2145,179,619,910,*1,0,0,300,0,0,P,0
1970,29,Walker Cooper,3rd,9,3.00%,74,32,18,27.2,22.5,24.9,40.7,1473,4702,573,1341,173,812,18,309,0.285,0.332,0.464,0.796,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*2,0,0,300,0,0,C,0
1970,30,Ted Kluszewski,4th,8,2.70%,76,24,15,29.2,27.2,28.2,51.5,1718,5929,848,1766,279,1028,20,492,0.298,0.353,0.498,0.85,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*3,0,0,300,0,0,1B,0
1970,31,Charlie Keller,9th,7,2.30%,52,30,13,40.6,36.3,38.4,50.7,1170,3790,725,1085,189,760,45,784,0.286,0.41,0.518,0.928,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O,0,0,300,0,0,OF,0
1970,32,Bobby Shantz,1st,7,2.30%,53,16,16,32.5,23.7,28.1,32.3,578,548,60,107,1,46,3,47,0.195,0.265,0.245,0.509,38,119,99,3.38,119,1.26,537,171,48,1935.2,1795,151,643,1072,*1/8,0,0,300,0,0,P,0
1970,33,Don Newcombe,5th,5,1.70%,78,28,10,35.6,33.1,34.4,57.9,452,878,94,238,15,108,2,87,0.271,0.338,0.367,0.705,85,149,90,3.56,114,1.203,344,294,7,2154.2,2102,252,490,1129,*1,0,0,300,0,0,P,0
1970,34,Dutch Leonard,4th,5,1.70%,45,24,20,44.1,29.8,36.9,57.9,640,1054,53,177,0,69,1,20,0.168,0.185,0.193,0.378,4,191,181,3.25,119,1.256,640,375,44,3218.1,3304,158,737,1170,*1,0,0,300,0,0,P,0
1970,35,Billy Pierce,1st,5,1.70%,82,35,18,50.4,36.1,43.2,57.9,616,1102,94,203,0,69,1,65,0.184,0.232,0.203,0.435,19,211,169,3.27,119,1.26,585,432,32,3306.2,2989,284,1178,1999,*1/3,0,0,300,0,0,P,0
1970,36,Wally Moses,5th,5,1.70%,45,28,17,29.1,22.2,25.6,55.4,2012,7356,1124,2138,89,679,174,821,0.291,0.364,0.416,0.779,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O,0,0,300,0,0,OF,0
1970,37,Bobby Thomson,5th,4,1.30%,30,21,15,30,24.7,27.3,54.8,1779,6305,903,1705,264,1026,38,559,0.27,0.332,0.462,0.794,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*8*759/43,0,0,300,0,0,CF,0
1970,38,Harry Brecheen,4th,3,1.00%,67,27,12,40.1,31.3,35.7,57.9,321,673,48,129,2,44,0,45,0.192,0.247,0.235,0.481,30,133,92,2.92,133,1.188,318,240,18,1907.2,1731,116,536,901,*1,0,0,300,0,0,P,0
1970,39,Augie Galan,2nd,3,1.00%,52,26,16,38.8,30.9,34.9,50.7,1742,5937,1004,1706,100,830,123,979,0.287,0.39,0.419,0.81,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O354/6,0,0,300,0,0,OF,0
1970,40,Carl Erskine,4th,2,0.70%,48,18,12,12,13.7,12.8,57.9,360,588,51,92,1,31,0,12,0.156,0.175,0.18,0.355,-7,122,78,4,101,1.328,335,216,13,1718.2,1637,199,646,981,*1,0,0,300,0,0,P,0
1970,41,Carl Furillo,3rd,2,0.70%,40,27,15,31.8,24.3,28,55.4,1806,6378,895,1910,192,1058,48,514,0.299,0.355,0.458,0.813,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*9*87,0,0,300,0,0,RF,0
1970,42,Vic Wertz,1st,2,0.70%,35,26,17,24.8,19.4,22.1,55.4,1862,6099,867,1692,266,1178,9,828,0.277,0.364,0.469,0.833,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*9*37/8,0,0,300,0,0,RF,0
1970,43,Preacher Roe,4th,1,0.30%,55,21,12,28.2,29.2,28.7,57.9,333,620,37,68,1,28,0,38,0.11,0.161,0.119,0.28,-24,127,84,3.43,116,1.259,333,261,10,1914.1,1907,199,504,956,*1,0,0,300,0,0,P,0
1970,44,Jackie Jensen,4th,1,0.30%,56,25,11,25.5,23.1,24.3,55.4,1438,5236,810,1463,199,929,143,750,0.279,0.369,0.46,0.829,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*987,0,0,300,0,0,RF,0
1970,45,Eddie Lopat,3rd,1,0.30%,64,27,12,29.7,26,27.9,57.9,357,887,87,187,5,77,0,73,0.211,0.271,0.268,0.539,50,166,112,3.21,116,1.277,340,318,3,2439.1,2464,179,650,859,*1,0,0,300,0,0,P,0
1970,46,Gil McDougald,5th,1,0.30%,54,21,10,38.6,30.6,34.6,54.4,1336,4676,697,1291,112,576,45,559,0.276,0.356,0.41,0.766,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*4*56,0,0,300,0,0,2B,0
1969,1,Stan Musial,1st,317,93.20%,454,76,22,123.4,62.7,93.1,55.4,3026,10972,1949,3630,475,1951,78,1599,0.331,0.417,0.559,0.976,159,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,*O*3/1,0,0,340,0,0,OF,1
1969,2,Roy Campanella,5th,270,79.40%,108,39,10,31.6,30.9,31.3,40.7,1215,4205,627,1161,242,856,25,533,0.276,0.36,0.5,0.86,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*2,0,0,340,0,0,C,1
1969,3,Lou Boudreau,9th,218,64.10%,89,34,15,59.1,45.9,52.5,52.1,1646,6029,861,1779,68,789,51,796,0.295,0.38,0.415,0.795,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*65/342,0,0,340,0,0,SS,0
1969,4,Ralph Kiner,7th,137,40.30%,136,34,10,46.2,41.3,43.7,50.7,1472,5205,971,1451,369,1015,22,1011,0.279,0.398,0.548,0.946,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*783,0,0,340,0,0,LF,0
1969,5,Enos Slaughter,4th,128,37.60%,90,41,19,51.3,33.1,42.2,55.4,2380,7946,1247,2383,169,1304,71,1018,0.3,0.382,0.453,0.834,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O,0,0,340,1,0,OF,4
1969,6,Johnny Mize,7th,116,34.10%,175,47,15,67.8,46.8,57.3,51.5,1884,6443,1118,2011,359,1337,28,856,0.312,0.397,0.562,0.959,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*3/O,0,0,340,1,0,1B,4
1969,7,Marty Marion,8th,112,32.90%,57,17,13,29.6,25.1,27.4,52.1,1572,5506,602,1448,36,624,35,470,0.263,0.323,0.345,0.668,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*6/5,0,0,340,0,0,SS,0
1969,8,Allie Reynolds,8th,98,28.80%,110,33,13,22.8,19.2,21,57.9,475,857,56,140,1,79,1,61,0.163,0.223,0.198,0.422,18,182,107,3.3,109,1.386,434,309,49,2492.1,2193,133,1261,1423,*1,0,0,340,0,0,P,0
1969,9,Joe Gordon,11th,97,28.50%,88,31,11,54,43.3,48.6,54.4,1566,5707,914,1530,253,975,89,759,0.268,0.357,0.466,0.822,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*43/6,0,0,340,1,0,2B,4
1969,10,Early Wynn,1st,95,27.90%,141,44,23,56.2,37,46.6,57.9,796,1704,136,365,17,173,1,141,0.214,0.274,0.285,0.559,54,300,244,3.54,107,1.329,691,612,15,4564,4291,338,1775,2334,*1,0,0,340,0,0,P,0
1969,11,Johnny Vander Meer,10th,95,27.90%,33,12,13,23.8,23.6,23.7,57.9,382,685,58,104,1,26,1,41,0.152,0.2,0.18,0.379,6,119,121,3.44,107,1.393,346,286,2,2104.2,1799,100,1132,1294,*1,0,0,340,0,0,P,0
1969,12,Pee Wee Reese,5th,89,26.20%,100,39,16,63.1,39.6,51.4,52.1,2166,8058,1338,2170,126,885,232,1210,0.269,0.366,0.377,0.743,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*65,0,0,340,1,0,SS,4
1969,13,Gil Hodges,1st,82,24.10%,83,32,18,40.7,31.8,36.2,51.5,2071,7030,1105,1921,370,1274,63,943,0.273,0.359,0.487,0.846,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*3275/948,0,0,340,0,0,1B,0
1969,14,Hal Newhouser,6th,82,24.10%,140,34,17,58.6,49.6,54.1,57.9,492,999,71,201,2,81,3,89,0.201,0.267,0.233,0.5,36,207,150,3.06,130,1.311,488,374,26,2993,2674,136,1249,1796,*1,0,0,340,1,0,P,4
1969,15,Phil Rizzuto,7th,78,22.90%,87,23,13,38.1,31.9,35,52.1,1661,5816,877,1588,38,563,149,651,0.273,0.351,0.355,0.706,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*6/4,0,0,340,1,0,SS,4
1969,16,Red Schoendienst,1st,65,19.10%,110,30,19,39,28.5,33.7,54.4,2216,8479,1223,2449,84,773,89,606,0.289,0.337,0.387,0.724,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*4765/8,0,0,340,1,0,2B,4
1969,17,Bobby Doerr,10th,62,18.20%,96,41,14,47.4,34.1,40.7,54.4,1865,7093,1094,2042,223,1247,54,809,0.288,0.362,0.461,0.823,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*4,0,0,340,1,0,2B,4
1969,18,George Kell,5th,60,17.60%,90,29,15,34.5,25.7,30.1,53.4,1795,6702,881,2054,78,870,51,621,0.306,0.367,0.414,0.781,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*53/749,0,0,340,1,0,3B,4
1969,19,Bob Lemon,5th,56,16.50%,118,34,15,45.9,37,41.4,57.9,615,1183,148,274,37,147,2,93,0.232,0.288,0.386,0.674,82,207,128,3.23,119,1.337,460,350,22,2850,2559,180,1251,1277,*1/859,0,0,340,0,0,P,0
1969,20,Tommy Henrich,9th,50,14.70%,54,27,11,33.6,26.5,30.1,55.4,1284,4603,901,1297,183,795,37,712,0.282,0.382,0.491,0.873,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O3,0,0,340,0,0,OF,0
1969,21,Al Dark,4th,48,14.10%,51,26,14,39.6,31,35.3,52.1,1828,7219,1064,2089,126,757,59,430,0.289,0.333,0.411,0.744,98,0,0,18,33,2,1,1,0,1,1,1,1,0,*6*57/4391,0,0,340,0,0,SS,0
1969,22,Phil Cavarretta,6th,37,10.90%,42,22,22,31.8,24,27.9,51.5,2030,6754,990,1977,95,920,65,820,0.293,0.372,0.416,0.788,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*3*O,0,0,340,0,0,1B,0
1969,23,Bobo Newsom,7th,32,9.40%,69,23,20,42,32.6,37.3,57.9,609,1337,86,253,1,102,1,17,0.189,0.2,0.217,0.417,10,211,222,3.98,107,1.463,600,483,21,3759.1,3769,206,1732,2082,*1,0,0,340,0,0,P,0
1969,24,Mickey Vernon,4th,21,6.20%,72,33,20,30.1,23.6,26.8,51.5,2409,8731,1196,2495,172,1311,137,955,0.286,0.359,0.428,0.787,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*3/79,0,0,340,0,0,1B,0
1969,25,Bucky Walters,12th,20,5.90%,104,27,19,52,42.1,47,57.9,715,1966,227,477,23,234,12,114,0.243,0.286,0.344,0.63,69,198,160,3.3,116,1.324,428,398,4,3104.2,2990,155,1121,1107,*15/4O,0,0,340,0,0,P,0
1969,26,Schoolboy Rowe,4th,17,5.00%,64,22,15,40,34,37,57.9,491,909,116,239,18,153,3,86,0.263,0.328,0.382,0.71,88,158,101,3.87,110,1.302,382,278,12,2219.1,2332,132,558,913,*1,0,0,340,0,0,P,0
1969,27,Charlie Keller,8th,14,4.10%,52,30,13,40.6,36.3,38.4,50.7,1170,3790,725,1085,189,760,45,784,0.286,0.41,0.518,0.928,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O,0,0,340,0,0,OF,0
1969,28,Dom DiMaggio,5th,13,3.80%,64,28,11,29.8,25,27.4,54.8,1399,5640,1046,1680,87,618,100,750,0.298,0.383,0.419,0.802,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O,0,0,340,0,0,OF,0
1969,29,Ted Kluszewski,3rd,11,3.20%,76,24,15,29.2,27.2,28.2,51.5,1718,5929,848,1766,279,1028,20,492,0.298,0.353,0.498,0.85,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*3,0,0,340,0,0,1B,0
1969,30,Ewell Blackwell,2nd,11,3.20%,38,10,10,24.5,25.6,25,57.9,237,443,31,77,1,22,0,12,0.174,0.196,0.212,0.408,10,82,78,3.3,120,1.296,236,169,11,1321,1150,67,562,839,1,0,0,340,0,0,P,0
1969,31,Richie Ashburn,2nd,10,2.90%,112,41,15,60.2,42.9,51.6,54.8,2189,8365,1322,2574,29,586,234,1198,0.308,0.396,0.382,0.778,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*879/4,0,0,340,1,0,CF,4
1969,32,Dixie Walker,4th,9,2.60%,82,35,18,40.6,29.2,34.9,55.4,1905,6740,1037,2064,105,1023,59,817,0.306,0.383,0.437,0.82,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O/3,0,0,340,0,0,OF,0
1969,33,Johnny Sain,4th,8,2.40%,55,17,11,27.3,28.8,28.1,57.9,433,774,69,190,3,101,0,24,0.245,0.27,0.304,0.574,58,139,116,3.49,107,1.3,412,245,51,2125.2,2145,179,619,910,*1,0,0,340,0,0,P,0
1969,34,Minnie Minoso,1st,6,1.80%,87,35,17,47.5,38,42.7,50.7,1835,6579,1136,1963,186,1023,205,814,0.298,0.389,0.459,0.848,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*7598/3D6,0,0,340,0,0,LF,0
1969,35,Bobby Thomson,4th,6,1.80%,30,21,15,30,24.7,27.3,54.8,1779,6305,903,1705,264,1026,38,559,0.27,0.332,0.462,0.794,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*8*759/43,0,0,340,0,0,CF,0
1969,36,Walker Cooper,2nd,5,1.50%,74,32,18,27.2,22.5,24.9,40.7,1473,4702,573,1341,173,812,18,309,0.285,0.332,0.464,0.796,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*2,0,0,340,0,0,C,0
1969,37,Wally Moses,4th,4,1.20%,45,28,17,29.1,22.2,25.6,55.4,2012,7356,1124,2138,89,679,174,821,0.291,0.364,0.416,0.779,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O,0,0,340,0,0,OF,0
1969,38,Dutch Leonard,3rd,4,1.20%,45,24,20,44.1,29.8,36.9,57.9,640,1054,53,177,0,69,1,20,0.168,0.185,0.193,0.378,4,191,181,3.25,119,1.256,640,375,44,3218.1,3304,158,737,1170,*1,0,0,340,0,0,P,0
1969,39,Carl Erskine,3rd,4,1.20%,48,18,12,12,13.7,12.8,57.9,360,588,51,92,1,31,0,12,0.156,0.175,0.18,0.355,-7,122,78,4,101,1.328,335,216,13,1718.2,1637,199,646,981,*1,0,0,340,0,0,P,0
1969,40,Gil McDougald,4th,3,0.90%,54,21,10,38.6,30.6,34.6,54.4,1336,4676,697,1291,112,576,45,559,0.276,0.356,0.41,0.766,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*4*56,0,0,340,0,0,2B,0
1969,41,Mort Cooper,4th,3,0.90%,90,30,11,31.7,30.7,31.2,57.9,297,654,50,127,6,68,0,23,0.194,0.223,0.246,0.469,29,128,75,2.97,124,1.215,295,239,14,1840.2,1666,84,571,913,1,0,0,340,0,0,P,0
1969,42,Vic Raschi,4th,3,0.90%,82,25,10,15,15.1,15,57.9,269,608,45,112,1,50,0,47,0.184,0.243,0.217,0.46,25,132,66,3.72,105,1.316,269,255,3,1819,1666,138,727,944,1,0,0,340,0,0,P,0
1969,43,Don Newcombe,4th,3,0.90%,78,28,10,35.6,33.1,34.4,57.9,452,878,94,238,15,108,2,87,0.271,0.338,0.367,0.705,85,149,90,3.56,114,1.203,344,294,7,2154.2,2102,252,490,1129,*1,0,0,340,0,0,P,0
1969,44,Eddie Lopat,2nd,2,0.60%,64,27,12,29.7,26,27.9,57.9,357,887,87,187,5,77,0,73,0.211,0.271,0.268,0.539,50,166,112,3.21,116,1.277,340,318,3,2439.1,2464,179,650,859,*1,0,0,340,0,0,P,0
1969,45,Harry Brecheen,3rd,2,0.60%,67,27,12,40.1,31.3,35.7,57.9,321,673,48,129,2,44,0,45,0.192,0.247,0.235,0.481,30,133,92,2.92,133,1.188,318,240,18,1907.2,1731,116,536,901,*1,0,0,340,0,0,P,0
1969,46,Jackie Jensen,3rd,1,0.30%,56,25,11,25.5,23.1,24.3,55.4,1438,5236,810,1463,199,929,143,750,0.279,0.369,0.46,0.829,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*987,0,0,340,0,0,RF,0
1968,1,Joe Medwick,9th,240,84.80%,201,46,17,52.4,37.8,45.1,50.7,1984,7635,1198,2471,205,1383,42,437,0.324,0.362,0.505,0.867,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O/3,0,0,283,0,0,OF,1
1968,2,Roy Campanella,4th,205,72.40%,108,39,10,31.6,30.9,31.3,40.7,1215,4205,627,1161,242,856,25,533,0.276,0.36,0.5,0.86,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*2,0,0,283,0,0,C,0
1968,3,Lou Boudreau,8th,146,51.60%,89,34,15,59.1,45.9,52.5,52.1,1646,6029,861,1779,68,789,51,796,0.295,0.38,0.415,0.795,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*65/342,0,0,283,0,0,SS,0
1968,4,Enos Slaughter,3rd,129,45.60%,90,41,19,51.3,33.1,42.2,55.4,2380,7946,1247,2383,169,1304,71,1018,0.3,0.382,0.453,0.834,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*O,0,0,283,1,0,OF,4
1968,5,Ralph Kiner,6th,118,41.70%,136,34,10,46.2,41.3,43.7,50.7,1472,5205,971,1451,369,1015,22,1011,0.279,0.398,0.548,0.946,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*783,0,0,283,0,0,LF,0
1968,6,Johnny Mize,6th,103,36.40%,175,47,15,67.8,46.8,57.3,51.5,1884,6443,1118,2011,359,1337,28,856,0.312,0.397,0.562,0.959,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*3/O,0,0,283,1,0,1B,4
